path,size,file_label,infer_time
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX141E.csv,427792,tabular,0.3635702133178711
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX79W.csv,418252,tabular,0.28108906745910645
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX96W.csv,716353,tabular,0.3551979064941406
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX136E.csv,443089,tabular,0.24216890335083008
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX80W.csv,417769,tabular,0.2677130699157715
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX120E.csv,777172,tabular,0.31090617179870605
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX121W.csv,758814,tabular,0.3926100730895996
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX81E.csv,347570,tabular,0.24417996406555176
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX160W.csv,393868,tabular,0.24896001815795898
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX137W.csv,493170,tabular,0.4121580123901367
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX78E.csv,361802,tabular,0.2859961986541748
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX97E.csv,395147,tabular,0.2872488498687744
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX79E.csv,353942,tabular,0.2748270034790039
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX96E.csv,785096,tabular,0.2689852714538574
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX136W.csv,384591,tabular,0.23685216903686523
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX80E.csv,346508,tabular,0.2145068645477295
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX120W.csv,762881,tabular,0.2770538330078125
/home/cc/CDIACPub8/oceans/VOS_Pyxis_Line/PX121E.csv,761983,tabular,0.34699296951293945
